id,frame,big/small,dynamic/static,press/tap,dangeours/safe,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,shape,pressure
14,19,1,1,1,0,0.7489164041411157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,0.7786679928590995
14,20,1,1,1,0,0.7515497839334796,0.008724571348561338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,0.7786679928590995
14,21,1,1,1,0,0.7416886170514359,0.05738662016338192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,0.7786679928590995
14,22,1,1,1,0,0.708631296253676,0.14412991867823333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,0.7786679928590995
14,23,1,1,1,0,0.6371098216802172,0.2556626576554043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,0.7786679928590995
15,0,1,1,1,0,0.29902215575921604,0.2990006395040795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,0.299022155759216
15,1,1,1,1,0,0.29902215575921604,0.29902215575921604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,0.299022155759216
15,2,1,1,1,0,0.29902215575921604,0.29902215575921604,0,0,0,0,0,0,0.008124691627071134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,0.299022155759216
15,3,1,1,1,0,0.29902215575921604,0.29902215575921604,0.0011726359049381019,0,0,0,0,0,0.07140735484280968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,0.299022155759216
15,4,1,1,1,0,0.29902215575921604,0.29902215575921604,0.10301731173381752,0,0,0,0,0,0.1628986711276513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,0.299022155759216
15,5,1,1,1,0,0.29902215575921604,0.29902215575921604,0.20133885781762803,0,0,0,0,0,0.21327673032008354,0.0067007765996462965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,0.299022155759216
16,0,1,1,0,1,13.344080439209927,13.343120260728961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,13.344080439209925
17,0,1,1,1,0,8.110336828632686,8.109753246202132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,1,1,1,1,0,8.110336828632686,8.110336828632686,0,0,0,0,0,0,0.13676254260047274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,2,1,1,1,0,8.110336828632686,8.110336828632686,0.05300873744204371,0,0,0,0,0,3.526141214644747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,3,1,1,1,0,8.110336828632686,8.110336828632686,3.6941789123360254,0,0,0,0,0,6.331114147195618,0.3657602883501015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,4,1,1,1,0,8.110336828632686,8.110336828632686,6.492646331135309,0,0,0,0,0,8.105376377972972,4.5124232357855885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,5,1,1,1,0,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,0,8.110336828632686,7.606705191064059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,6,1,1,1,0,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,0,8.110336828632686,8.110336828632686,0.49442695105033485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,7,1,1,1,0,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,0,8.110336828632686,8.110336828632686,5.242908345598914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,8,1,1,1,0,8.110336828632686,8.110336828632686,8.110336828632686,0.24989833365534891,0,0,0,0,8.110336828632686,8.110336828632686,7.976404660820402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,9,1,1,1,0,8.110336828632686,8.110336828632686,8.110336828632686,3.16040256251401,0,0,0,0,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,10,1,1,1,0,8.110336828632686,8.110336828632686,8.110336828632686,5.428690317856758,0,0,0,0,8.110336828632686,8.110336828632686,8.110336828632686,1.229394949136629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,11,1,1,1,0,8.110336828632686,8.110336828632686,8.110336828632686,7.058429497558005,0,0,0,0,8.110336828632686,8.110336828632686,8.110336828632686,5.344605952594056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,12,1,1,1,0,8.110336828632686,8.110336828632686,8.110336828632686,8.063066651757763,0,0,0,0,8.110336828632686,8.110336828632686,8.110336828632686,8.082616663181343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,13,1,1,1,0,8.110336828632686,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,8.110336828632686,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,0,0.765772376278139,0.16770036936210186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,14,1,1,1,0,8.097498015160484,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,8.110336828632686,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,0,3.331738644909925,3.825648492944151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,15,1,1,1,0,5.398608603863138,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,8.110336828632686,8.110336828632686,8.110336828632686,8.110336828632686,2.2892017198751855,0,0,0,0,5.210562561895703,6.458798550163141,0.27564543469862723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,16,1,1,1,0,1.1847452818296766,8.110336828632686,8.110336828632686,8.110336828632686,0.03180524246522622,0,0,0,8.110336828632686,8.110336828632686,8.110336828632686,8.110336828632686,5.464577198069505,0,0,0,0,6.140956215185879,8.107418916479912,4.4715483139139165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,17,1,1,1,0,0,8.11004503741741,8.110336828632686,8.11004503741741,0,0,0,0,6.622263771440204,8.110336828632686,8.110336828632686,8.110336828632686,8.024258420125882,0,0,0,0,6.778893513322344,8.110336828632686,7.579568608043268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,18,1,1,1,0,0,6.54854797005453,8.110336828632686,8.110336828632686,0.03180524246522622,0,0,0,4.244879966203995,8.110336828632686,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,7.30324232717566,8.110336828632686,8.110336828632686,0.20673407602397043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,19,1,1,1,0,0,2.646602197478718,8.110336828632686,8.092245773285493,0.03180524246522622,0,0,0,0.47129586562107945,8.110336828632686,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,7.340883393946432,8.110336828632686,8.110336828632686,4.93550904344712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,20,1,1,1,0,0,0.03816629095827147,6.965639891099821,7.296531129224284,0.03180524246522622,0,0,0,0,8.110336828632686,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,7.057554123912171,8.110336828632686,8.110336828632686,7.784697832383213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,21,1,1,1,0,0,0,4.405783349111575,5.951236115993305,0.03180524246522622,0,0,0,0,8.110336828632686,8.110336828632686,8.110336828632686,8.110336828632686,1.4007028781685629,0,0,0,6.337863363023864,8.110336828632686,8.110336828632686,8.110336828632686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,22,1,1,1,0,0,0,0.5247865006762327,3.376656575058184,0,0,0,0,0,8.052270376792503,8.110336828632686,8.110336828632686,8.110336828632686,4.3729834864128945,0,0,0,5.433621156904977,8.110336828632686,8.110336828632686,8.110336828632686,0.42619024903403135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,23,1,1,1,0,0,0,0,0.31606459699818557,0,0,0,0,0,5.560496083267106,8.110336828632686,8.110336828632686,8.110336828632686,5.774486425273091,0,0,0,4.5375479250389406,8.110336828632686,8.110336828632686,8.110336828632686,4.737041783265948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
17,24,1,1,1,0,0,0,0,0,0,0,0,0,0,1.5425542595634716,8.110336828632686,8.110336828632686,8.110336828632686,7.490280496168415,0,0,0,2.292029408623077,8.110336828632686,8.110336828632686,8.110336828632686,7.889742669883044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,8.110336828632686
18,0,1,1,1,0,5.907715785008433,1.832908535317131,0.0483004697731753,0,0,0,0,0,0.048685292637431876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,6.65956767831891
18,1,1,1,1,0,6.425961688523592,2.664785454875443,0.09991148486630634,0,0,0,0,0,0.09176522470934129,0.026115951679681997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,6.65956767831891
18,2,1,1,1,0,6.624107487047414,3.6102308248573247,0.1976666067498867,0,0,0,0,0,0.18400964119262173,0.04383749031946622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,6.65956767831891
18,3,1,1,1,0,6.657890507110122,4.585865276597371,0.3534039332801005,0,0,0,0,0,0.3397469677228357,0.07581232574975645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,6.65956767831891
18,4,1,1,1,0,6.6595676783189095,5.4522440038793,0.5858119436405733,0,0,0,0,0,0.5860515395275429,0.1761029769226263,0.026115951679682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,6.65956767831891
19,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,1.2901570758693444
19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,1.2901570758693444
19,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,1.2901570758693444
19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,1.2901570758693444
19,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,1.2901570758693444
19,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,1.2901570758693444
19,6,1,1,1,0,0.03693390844645574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,1.2901570758693444
19,7,1,1,1,0,0.23413961747258472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,1.2901570758693444
19,8,1,1,1,0,0.5558602772403316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,1.2901570758693444
19,9,1,1,1,0,0.9762397416687912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,1.2901570758693444
19,10,1,1,1,0,1.2467108796824868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hand.png,1.2901570758693444
20,0,1,1,1,0,1.8416572336281356,0.5713865367747591,0.015057073288991755,0,0,0,0,0,0.015177037051199485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,1,1,1,1,0,1.9321827869053918,0.6770743733154498,0.01938410597835317,0,0,0,0,0,0.019874409835452703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,2,1,1,1,0,1.9968652366893056,0.7932189569343716,0.026141867695577217,0,0,0,0,0,0.028158526060664612,0.008141324510908333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,3,1,1,1,0,2.039140371305582,0.9150400603957616,0.03585170426822019,0,0,0,0,0,0.040557240453424105,0.009443936432653666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,4,1,1,1,0,2.0618464506754544,1.0422389194973845,0.048997329166567585,0,0,0,0,0,0.05601828791909405,0.012959659425527553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,5,1,1,1,0,2.0722285067031265,1.1707075264585067,0.06348739297497324,0,0,0,0,0,0.07767869258114377,0.016502684819408784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,6,1,1,1,0,2.0752161487254788,1.2995495886724229,0.08103978985628937,0,0,0,0,0,0.10292426767001543,0.021257902889593977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,7,1,1,1,0,2.0760377502816243,1.4220429115888422,0.10307364977113302,0,0,0,0,0,0.13713276882594222,0.029590583318493742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,8,1,1,1,0,2.0760377502816243,1.54087637302788,0.12734824120274046,0,0,0,0,0,0.1793332123916597,0.04294735407130543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,9,1,1,1,0,2.0760377502816243,1.649029014237011,0.15513331201061112,0,0,0,0,0,0.2301978178221971,0.062217645115473785,0.008141324510908333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,10,1,1,1,0,2.0760377502816243,1.746426144165676,0.18613009799250982,0,0,0,0,0,0.29047349562314234,0.08806074860881583,0.008141324510908333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,11,1,1,1,0,2.0760377502816243,1.8294825923870528,0.22317685906967066,0,0,0,0,0,0.3606830831484069,0.12234394081530138,0.00814132451090833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,12,1,1,1,0,2.0760377502816243,1.9012606919740518,0.26358471742197714,0,0,0,0,0,0.4456068076337533,0.16559005908884197,0.008300958324847714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,13,1,1,1,0,2.0760377502816243,1.9559345409830877,0.30384319367316615,0,0,0,0,0,0.5371780356188324,0.21877008708670193,0.010124467661001387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
20,14,1,1,1,0,2.0760377502816243,1.9949979604253356,0.34686523879503023,0,0,0,0,0,0.6388325554293485,0.2803155127471466,0.013684353965143793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle blur.png,2.076037750281625
21,0,1,1,1,1,11.74040309097724,11.73955830572155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
21,1,1,1,1,1,11.74040309097724,11.74040309097724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
21,2,1,1,1,1,11.74040309097724,11.74040309097724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
21,3,1,1,1,1,11.74040309097724,11.74040309097724,0.09208159287040973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
21,4,1,1,1,1,11.74040309097724,11.74040309097724,3.2498451828573915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
21,5,1,1,1,1,11.74040309097724,11.74040309097724,6.970203276535135,0,0,0,0,0,0.7103437164288751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
21,6,1,1,1,1,11.74040309097724,11.74040309097724,9.299814576240687,0,0,0,0,0,1.1654076597661231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
21,7,1,1,1,1,11.74040309097724,11.74040309097724,11.664372417964975,0,0,0,0,0,2.4430397608430585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
21,8,1,1,1,1,11.74040309097724,11.74040309097724,11.74040309097724,0,0,0,0,0,2.3378493300987357,0.04604079643520487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
21,9,1,1,1,1,11.74040309097724,11.74040309097724,11.74040309097724,0,0,0,0,0,1.9452236493874062,0.8024253092992847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
21,10,1,1,1,1,11.74040309097724,11.74040309097724,11.74040309097724,0,0,0,0,0,2.1673278618201994,2.7773433379001524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
21,11,1,1,1,1,11.74040309097724,11.74040309097724,11.74040309097724,0.11049791144449168,0,0,0,0,1.8150698594648071,4.617234156787688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,11.74040309097724
22,0,1,1,1,1,12.381025117235943,12.380134235774007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,1,1,1,1,1,12.381025117235943,12.381025117235943,0,0,0,0,0,0,0.1881430287423108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,2,1,1,1,1,12.381025117235943,12.381025117235943,0.04855303967543505,0,0,0,0,0,4.819094921005891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,3,1,1,1,1,12.381025117235943,12.381025117235943,5.014450042035208,0,0,0,0,0,9.145583836118954,0.2136333745719142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,4,1,1,1,1,12.381025117235943,12.381025117235943,9.110153829743098,0,0,0,0,0,12.29505505615925,6.063332581557686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,5,1,1,1,1,12.381025117235943,12.381025117235943,12.352516910454035,0,0,0,0,0,12.381025117235943,10.923988486241917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,6,1,1,1,1,12.381025117235943,12.381025117235943,12.381025117235943,0,0,0,0,0,12.381025117235943,12.381025117235943,0.1165272952210441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,7,1,1,1,1,12.381025117235943,12.381025117235943,12.381025117235943,0,0,0,0,0,12.381025117235943,12.381025117235943,7.021578754395833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,8,1,1,1,1,12.381025117235943,12.381025117235943,12.381025117235943,0,0,0,0,0,12.381025117235943,12.381025117235943,11.401500949838857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,9,1,1,1,1,12.381025117235943,12.381025117235943,12.381025117235943,2.896603293807662,0,0,0,0,12.381025117235943,12.381025117235943,12.380579676504974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,10,1,1,1,1,12.381025117235943,12.381025117235943,12.381025117235943,7.8955223833847885,0,0,0,0,12.381025117235943,12.381025117235943,12.381025117235943,0.3216638878497572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,11,1,1,1,1,12.381025117235943,12.381025117235943,12.381025117235943,9.654861852496694,0,0,0,0,12.381025117235943,12.381025117235943,12.381025117235943,6.546679034593249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,12,1,1,1,1,12.381025117235943,12.381025117235943,12.381025117235943,12.031799584157584,0,0,0,0,12.381025117235943,12.381025117235943,12.381025117235943,11.519097302814224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,13,1,1,1,1,12.381025117235943,12.381025117235943,12.381025117235943,12.375679828464335,0,0,0,0,12.381025117235943,12.381025117235943,12.381025117235943,12.381025117235943,0,0,0,0,0,0.3606797233032318,0.04855303967543505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,14,1,1,1,1,12.381025117235943,12.381025117235943,12.381025117235943,12.381025117235943,0,0,0,0,12.381025117235943,12.381025117235943,12.381025117235943,12.381025117235943,0,0,0,0,0,3.7501443025502694,3.6103542322759403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,15,1,1,1,1,10.755611889936286,12.381025117235943,12.381025117235943,12.381025117235943,0,0,0,0,12.381025117235943,12.381025117235943,12.381025117235943,12.381025117235943,0.5483637422166782,0,0,0,0,6.979499453343789,8.452405509089177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
22,16,1,1,1,1,5.602339332374322,12.381025117235943,12.381025117235943,12.381025117235943,0,0,0,0,12.381025117235943,12.381025117235943,12.381025117235943,12.381025117235943,6.361087053267194,0,0,0,0,8.799980180323265,12.08124350529495,4.017050017852904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circle no blur.png,12.381025117235938
